data_extracao;linha;sentido;numero_sequencia;tipo;nome;endereco_logradouro;codigo
2025-11-19 01:58:34.480051;441;BAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL ANTÔNIO DE CARVALHO;AV ANTONIO CARVALHO;441
2025-11-19 01:58:34.480051;441;BAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL ANTÔNIO DE CARVALHO;AV ANTONIO CARVALHO;441
2025-11-19 01:58:34.480051;441;BAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL ANTÔNIO DE CARVALHO;AV ANTONIO CARVALHO;441
2025-11-19 01:58:34.480051;652;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL BAIRRO BENNO MENTZ;BENNO MENTZ                          ;6520
2025-11-19 01:58:34.480051;111;BAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL RUA TOBAGO;TOBAGO                               ;110
2025-11-19 01:58:34.480051;111;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL RUA TOBAGO;TOBAGO                               ;110
2025-11-19 01:58:34.480051;2141;BAIRROTERMINAL;99999;TERMINAL/PARADA;TERM.SUL ECON NILO WULFF;ECON NILO WULFF                      ;2142
2025-11-19 01:58:34.480051;1102;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.NILO WULFF/AC A SQ CINCO;AV ECON NILO WULFF;1977
2025-11-19 01:58:34.480051;A99;BAIRROCENTROBAIRRO;1;TERMINAL/PARADA;TERM AV.E - JD OUTEIRAL/VIAMAO;JOAO DE OLIVEIRA REMIAO              ;27
2025-11-19 01:58:34.480051;6135;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.BAIR.PAULO GOMES OLIVEIRA;R PAULO GOMES DE OLIVEIRA;6130
2025-11-19 01:58:34.480051;656;BAIRROCENTRO;1;TERMINAL/PARADA;TERM. BAIRRO ANTONIO GIUDICE;ANTONIO GIUDICE                      ;247
2025-11-19 01:58:34.480051;494;BAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL AD. FERREIRA JARDIM;ADELINO FERREIRA JARDIM              ;89
2025-11-19 01:58:34.480051;4942;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.ADELINO FERREIRA JARDIM;ADELINO FERREIRA JARDIM              ;177
2025-11-19 01:58:34.480051;1112;BAIRROCENTRO;620;LOGRADOURO;;AV PRAIA DE BELAS;7776107
2025-11-19 01:58:34.480051;T2AN;NORTESUL;2450;LOGRADOURO;;AV PRAIA DE BELAS;7776107
2025-11-19 01:58:34.480051;3945;CENTROBAIRRO;120;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;O662;CENTROBAIRRO;300;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;360;CENTROBAIRRO;10;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;EC06;CENTROBAIRRO;500;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;R1;CENTROBAIRRO;320;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;R68;BAIRROCENTRO;1550;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;R68;CENTROBAIRRO;50;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;T1;SULNORTE;40;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;2812;BAIRROCENTRO;1200;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;2815;CENTROBAIRRO;50;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;253;CENTROBAIRRO;10;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;211;BAIRROCENTRO;250;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;268;BAIRROCENTRO;240;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;1112;BAIRROCENTRO;650;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;1112;CENTROBAIRRO;250;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;4292;CENTROBAIRRO;99999;TERMINAL/PARADA;LEOPOLDINO J. SANTOS;LEOPOLDINO J SANTOS                  ;495
2025-11-19 01:58:34.480051;3986;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM. R. GUAIBA - L. PINHEIRO;GUAIBA-LOMBA DO PINHEIRO             ;4770
2025-11-19 01:58:34.480051;3986;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM. R. GUAIBA - L. PINHEIRO;GUAIBA-LOMBA DO PINHEIRO             ;4770
2025-11-19 01:58:34.480051;4971;TERMINALBAIRRO;99999;TERMINAL/PARADA;TERMINAL SAFIRA;DELEGADO ELY CORREA PRADO            ;9779
2025-11-19 01:58:34.480051;761;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL BECO DA FUMACA;FUMACA                               ;655
2025-11-19 01:58:34.480051;662;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.ADELINO F.JARDIM ESQ.R.UM;UM A LOT RES RUBEM BERTA             ;6622
2025-11-19 01:58:34.480051;269;BAIRROCENTRO;2050;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;195;CENTROBAIRRO;63;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;195;CENTROBAIRRO;66;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;263;CENTROBAIRRO;23;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;110;BAIRROCENTRO;209;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;195;BAIRROCENTRO;90;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;110;CENTROBAIRRO;40;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;3986;CENTROBAIRRO;250;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;254;BAIRROCENTRO;110;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;250;BAIRROCENTRO;100;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;250;CENTROBAIRRO;10;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;168;CENTROBAIRRO;2;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;1761;CENTROBAIRRO;450;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;Z20;CENTROBAIRROCENTRO;450;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;Z70;CENTROBAIRROCENTRO;550;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;LI.1;BAIRROTERMINAL;600;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;EC07;CENTROBAIRRO;300;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;EC04;SULNORTE;150;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;43321;BAIRROCENTRO;600;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;49232;BAIRROCENTRO;450;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;E378;BAIRROCENTRO;400;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;C22;CENTROBAIRROCENTRO;1200;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;O171;BAIRROCENTRO;1400;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;1106;CENTROBAIRRO;150;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;3944;CENTROBAIRRO;50;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;2832;CENTROBAIRRO;50;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;2816;CENTROBAIRRO;100;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;2811;CENTROBAIRRO;20;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;250;BAIRROCENTRO;90;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;254;CENTROBAIRRO;20;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;2672;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.ARMANDO I. S.(SAPOLANDIA);ARMANDO INACIO DA SILVEIRA           ;6850
2025-11-19 01:58:34.480051;R67;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.ARMANDO I. S.(SAPOLANDIA);ARMANDO INACIO DA SILVEIRA           ;6850
2025-11-19 01:58:34.480051;R67;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.ARMANDO I. S.(SAPOLANDIA);ARMANDO INACIO DA SILVEIRA           ;6850
2025-11-19 01:58:34.480051;R67;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.ARMANDO I. S.(SAPOLANDIA);ARMANDO INACIO DA SILVEIRA           ;6850
2025-11-19 01:58:34.480051;2141;TERMINALBAIRRO;50;LOGRADOURO;;AV ECON NILO WULFF;8664088
2025-11-19 01:58:34.480051;R16;CENTROBAIRRO;550;LOGRADOURO;;AV ECON NILO WULFF;8664088
2025-11-19 01:58:34.480051;2141;BAIRROTERMINAL;900;LOGRADOURO;;AV MACEDONIA;8664146
2025-11-19 01:58:34.480051;2141;TERMINALBAIRRO;450;LOGRADOURO;;R DR CARLOS NIEDERAUER HOFMEISTER;8664112
2025-11-19 01:58:34.480051;1102;CENTROBAIRRO;500;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA;8562027
2025-11-19 01:58:34.480051;R16;BAIRROCENTRO;50;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA;8562027
2025-11-19 01:58:34.480051;A14;BAIRROTERMINAL;100;LOGRADOURO;;ESTR JOAO ANTONIO SILVEIRA;8562027
2025-11-19 01:58:34.480051;A875;TERMINALBAIRRO;100;LOGRADOURO;;AV EDGAR PIRES DE CASTRO;8163032
2025-11-19 01:58:34.480051;R67;CENTROBAIRRO;1300;LOGRADOURO;;AV EDGAR PIRES DE CASTRO;8163032
2025-11-19 01:58:34.480051;2672;BAIRROCENTRO;250;LOGRADOURO;;AV EDGAR PIRES DE CASTRO;8163032
2025-11-19 01:58:34.480051;A68;TERMINALBAIRRO;50;LOGRADOURO;;AV JUCA BATISTA;7866155
2025-11-19 01:58:34.480051;1795;CENTROBAIRRO;500;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;212;BAIRROCENTRO;2100;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;2631;CENTROBAIRRO;70;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;375;CENTROBAIRRO;10;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;343;BAIRROCENTRO;130;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;2601;BAIRROCENTRO;110;LOGRADOURO;;AV BORGES DE MEDEIROS;7778145
2025-11-19 01:58:34.480051;2671;CENTROBAIRRO;151;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;255;CENTROBAIRRO;70;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;A03;CENTROBAIRROCENTRO;450;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;O210;BAIRROCENTRO;1350;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;O398;BAIRROCENTRO;600;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;EM012;CENTROBAIRROCENTRO;750;LOGRADOURO;;AV LOUREIRO DA SILVA;7677081
2025-11-19 01:58:34.480051;M98;BAIRROCENTRO;450;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;3983;BAIRROCENTRO;200;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;282;BAIRROCENTRO;44;LOGRADOURO;;R DR PEREIRA NETO;7568066
2025-11-19 01:58:34.480051;188;BAIRROCENTRO;20;LOGRADOURO;;R DR PEREIRA NETO;7568066
2025-11-19 01:58:34.480051;188;BAIRROCENTRO;30;LOGRADOURO;;R ALVARO GUTERRES;7669070
2025-11-19 01:58:34.480051;188;BAIRROCENTRO;40;LOGRADOURO;;R DR MARIO TOTTA;7468028
2025-11-19 01:58:34.480051;188;BAIRROCENTRO;10;LOGRADOURO;;R CAMAQUA;7670185
2025-11-19 01:58:34.480051;176;BAIRROCENTRO;130;LOGRADOURO;;LG CAPITAO MANOEL DE CAMPOS SALVATERRA;7863368
2025-11-19 01:58:34.480051;176;BAIRROCENTRO;770;LOGRADOURO;;PCA CEL ELPIDIO MARTINS;7876436
2025-11-19 01:58:34.480051;397;BAIRROCENTRO;800;LOGRADOURO;;R ENG LUIZ ENGLERT;7877152
2025-11-19 01:58:34.480051;2802;BAIRROCENTRO;950;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;496;BAIRROCENTRO;250;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;43312;CENTROBAIRRO;200;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;2552;BAIRROCENTRO;1800;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;4911;CENTROBAIRRO;150;LOGRADOURO;;R DA CONCEICAO;7878259
2025-11-19 01:58:34.480051;2813;CENTROBAIRRO;100;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;267;CENTROBAIRRO;350;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;2661;BAIRROCENTRO;138;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;210;CENTROBAIRRO;40;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;209;CENTROBAIRRO;40;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;251;BAIRROCENTRO;475;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;273;BAIRROCENTRO;450;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;347;CENTROBAIRRO;50;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;347;BAIRROCENTRO;100;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;3986;BAIRROCENTRO;300;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;3986;BAIRROCENTRO;350;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;3943;BAIRROCENTRO;400;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;R9;BAIRROCENTRO;1000;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;2621;CENTROBAIRRO;10;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;173;BAIRROCENTRO;190;LOGRADOURO;;AV SENADOR SALGADO FILHO;7877053
2025-11-19 01:58:34.480051;254;CENTROBAIRRO;36;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;2563;BAIRROCENTRO;700;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;2816;CENTROBAIRRO;150;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;3462;BAIRROCENTROBAIRRO;1650;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;LI.1;TERMINALBAIRRO;50;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;EC04;NORTESUL;950;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;EM01;CENTROBAIRROCENTRO;550;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;A270;BAIRROTERMINAL;350;LOGRADOURO;;R ANGELO BARBOZA;7869233
2025-11-19 01:58:34.480051;270;BAIRROCENTRO;20;LOGRADOURO;;AV OTTO NIEMEYER;7568017
2025-11-19 01:58:34.480051;282;BAIRROCENTRO;220;LOGRADOURO;;AV DA AZENHA;7976335
2025-11-19 01:58:34.480051;D67;CENTROBAIRRO;400;LOGRADOURO;;AV DA AZENHA;7976335
2025-11-19 01:58:34.480051;2572;BAIRROCENTRO;850;LOGRADOURO;;AV DA AZENHA;7976335
2025-11-19 01:58:34.480051;3945;CENTROBAIRRO;400;LOGRADOURO;;AV DA AZENHA;7976335
2025-11-19 01:58:34.480051;A97;TERMINALBAIRRO;150;LOGRADOURO;;AV BENTO GONCALVES;7975113
2025-11-19 01:58:34.480051;E10;TERMINALBAIRRO;300;LOGRADOURO;;AV BENTO GONCALVES;7975113
2025-11-19 01:58:34.480051;397;CENTROBAIRRO;400;LOGRADOURO;;AV BENTO GONCALVES;7975113
2025-11-19 01:58:34.480051;360;CENTROBAIRRO;60;LOGRADOURO;;AV BENTO GONCALVES;7975113
2025-11-19 01:58:34.480051;188;BAIRROCENTRO;90;LOGRADOURO;;AV PEREIRA PASSOS;7470107
2025-11-19 01:58:34.480051;188;BAIRROCENTRO;60;LOGRADOURO;;R SARGENTO NICOLAU DIAS DE FARIAS;7569262
2025-11-19 01:58:34.480051;268;BAIRROCENTRO;130;LOGRADOURO;;AV NONOAI;7971260
2025-11-19 01:58:34.480051;2802;BAIRROCENTRO;350;LOGRADOURO;;AV NONOAI;7971260
2025-11-19 01:58:34.480051;2812;CENTROBAIRRO;400;LOGRADOURO;;AV NONOAI;7971260
2025-11-19 01:58:34.480051;2815;CENTROBAIRRO;450;LOGRADOURO;;AV NONOAI;7971260
2025-11-19 01:58:34.480051;269;BAIRROCENTRO;950;LOGRADOURO;;ESTR FRANCISCA DE OLIVEIRA VIEIRA;8257107
2025-11-19 01:58:34.480051;273;CENTROBAIRRO;160;LOGRADOURO;;ESTR FRANCISCA DE OLIVEIRA VIEIRA;8257107
2025-11-19 01:58:34.480051;A691;TERMINALBAIRRO;100;LOGRADOURO;;R DR CECILIO MONZA;8258014
2025-11-19 01:58:34.480051;267;CENTROBAIRRO;770;LOGRADOURO;;R DR CECILIO MONZA;8258014
2025-11-19 01:58:34.480051;2731;BAIRROCENTRO;3600;LOGRADOURO;;R ENG LUIZ ENGLERT;7877152
2025-11-19 01:58:34.480051;2821;BAIRROCENTRO;1250;LOGRADOURO;;LG PROF FRANCISCO DE P B DA ROCHA;7977028
2025-11-19 01:58:34.480051;272;BAIRROCENTRO;230;LOGRADOURO;;LG PROF FRANCISCO DE P B DA ROCHA;7977028
2025-11-19 01:58:34.480051;2731;BAIRROCENTRO;3700;LOGRADOURO;;AV PAULO GAMA;7877350
2025-11-19 01:58:34.480051;272;BAIRROCENTRO;300;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;6712;BAIRROCENTRO;1350;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;Z50;CENTROBAIRROCENTRO;350;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;4382;BAIRROCENTRO;800;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;4382;CENTROBAIRRO;250;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;173;CENTROBAIRRO;145;LOGRADOURO;;R AFONSO ARINOS;7670193
2025-11-19 01:58:34.480051;2832;CENTROBAIRRO;650;LOGRADOURO;;LG CAPITAO MANOEL DE CAMPOS SALVATERRA;7863368
2025-11-19 01:58:34.480051;1761;BAIRROCENTRO;1050;LOGRADOURO;;PCA CEL ELPIDIO MARTINS;7876436
2025-11-19 01:58:34.480051;3462;BAIRROCENTROBAIRRO;800;LOGRADOURO;;R ANTONIO CARLOS GUIMARAES;7877541
2025-11-19 01:58:34.480051;EM013;CENTROBAIRROCENTRO;800;LOGRADOURO;;R ENG LUIZ ENGLERT;7877152
2025-11-19 01:58:34.480051;EM013;CENTROBAIRROCENTRO;850;LOGRADOURO;;AV PAULO GAMA;7877350
2025-11-19 01:58:34.480051;4291;BAIRROCENTRO;800;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;470;CENTROBAIRRO;40;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;Z70;CENTROBAIRROCENTRO;350;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;Z20;CENTROBAIRROCENTRO;350;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;LI.1;TERMINALBAIRRO;150;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;4906;CENTROBAIRRO;300;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;E378;CENTROBAIRRO;500;LOGRADOURO;;R DA CONCEICAO;7878259
2025-11-19 01:58:34.480051;4951;CENTROBAIRRO;270;LOGRADOURO;;R DA CONCEICAO;7878259
2025-11-19 01:58:34.480051;EM01;CENTROBAIRROCENTRO;300;LOGRADOURO;;R DA CONCEICAO;7878259
2025-11-19 01:58:34.480051;4925;CENTROBAIRRO;100;LOGRADOURO;;R DA CONCEICAO;7878259
2025-11-19 01:58:34.480051;2602;BAIRROCENTRO;340;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;244;BAIRROCENTRO;170;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;361;BAIRROCENTRO;80;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;289;BAIRROCENTRO;460;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;3981;BAIRROCENTRO;200;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;398;CENTROBAIRRO;40;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;3973;BAIRROCENTRO;900;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;395;BAIRROCENTRO;350;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;R67;CENTROBAIRRO;350;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;R16;BAIRROCENTRO;400;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;T51;SULNORTE;350;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;1842;CENTROBAIRRO;20;LOGRADOURO;;AV JOAO PESSOA;7877186
2025-11-19 01:58:34.480051;1842;CENTROBAIRRO;30;LOGRADOURO;;R AVAI;7877160
2025-11-19 01:58:34.480051;3981;CENTROBAIRRO;135;LOGRADOURO;;R ANTONIO KLINGER FILHO;7777204
2025-11-19 01:58:34.480051;EC03;TERMINALBAIRRO;100;LOGRADOURO;;AV DIARIO DE NOTICIAS;7672124
2025-11-19 01:58:34.480051;271;CENTROBAIRRO;450;LOGRADOURO;;R GAURAMA;7770241
2025-11-19 01:58:34.480051;1713;BAIRROTERMINAL;150;LOGRADOURO;;AV DA SERRARIA;7965148
2025-11-19 01:58:34.480051;M79;CENTROBAIRRO;900;LOGRADOURO;;AV DA SERRARIA;7965148
2025-11-19 01:58:34.480051;1795;CENTROBAIRRO;1100;LOGRADOURO;;AV DA SERRARIA;7965148
2025-11-19 01:58:34.480051;R5;CENTROBAIRRO;750;LOGRADOURO;;AV OSWALDO GONCALVES CRUZ;7865017
2025-11-19 01:58:34.480051;1792;BAIRROCENTRO;5;LOGRADOURO;;R DOS CARIJOS;7864135
2025-11-19 01:58:34.480051;A03;CENTROBAIRROCENTRO;400;LOGRADOURO;;R ANTONIO CARLOS GUIMARAES;7877541
2025-11-19 01:58:34.480051;349;BAIRROCENTROBAIRRO;900;LOGRADOURO;;R ANTONIO CARLOS GUIMARAES;7877541
2025-11-19 01:58:34.480051;3941;BAIRROCENTRO;900;LOGRADOURO;;LG PROF FRANCISCO DE P B DA ROCHA;7977028
2025-11-19 01:58:34.480051;2723;BAIRROCENTRO;200;LOGRADOURO;;AV PAULO GAMA;7877350
2025-11-19 01:58:34.480051;3941;BAIRROCENTRO;950;LOGRADOURO;;AV PAULO GAMA;7877350
2025-11-19 01:58:34.480051;255;BAIRROCENTRO;200;LOGRADOURO;;AV PAULO GAMA;7877350
2025-11-19 01:58:34.480051;255;BAIRROCENTRO;210;LOGRADOURO;;TUN NS DA CONCEICAO-ELEVADAS;7878374
2025-11-19 01:58:34.480051;D67;BAIRROCENTRO;700;LOGRADOURO;;AV NONOAI;7971260
2025-11-19 01:58:34.480051;R101;CENTROBAIRRO;450;LOGRADOURO;;AV NONOAI;7971260
2025-11-19 01:58:34.480051;R68;CENTROBAIRRO;570;LOGRADOURO;;AV TERESOPOLIS;7973027
2025-11-19 01:58:34.480051;R101;BAIRROCENTRO;500;LOGRADOURO;;AV TERESOPOLIS;7973027
2025-11-19 01:58:34.480051;D67;BAIRROCENTRO;750;LOGRADOURO;;AV TERESOPOLIS;7973027
2025-11-19 01:58:34.480051;283;BAIRROCENTRO;90;LOGRADOURO;;AV TERESOPOLIS;7973027
2025-11-19 01:58:34.480051;283;BAIRROCENTRO;105;LOGRADOURO;;AV TERESOPOLIS;7973027
2025-11-19 01:58:34.480051;268;BAIRROCENTRO;145;LOGRADOURO;;AV TERESOPOLIS;7973027
2025-11-19 01:58:34.480051;268;CENTROBAIRRO;100;LOGRADOURO;;AV TERESOPOLIS;7973027
2025-11-19 01:58:34.480051;211;CENTROBAIRRO;108;LOGRADOURO;;AV TERESOPOLIS;7973027
2025-11-19 01:58:34.480051;211;BAIRROCENTRO;115;LOGRADOURO;;AV TERESOPOLIS;7973027
2025-11-19 01:58:34.480051;D67;BAIRROCENTRO;800;LOGRADOURO;;LG CARLOS RIBEIRO CANCELLA - BADICO;7972268
2025-11-19 01:58:34.480051;R68;BAIRROCENTRO;850;LOGRADOURO;;LG CARLOS RIBEIRO CANCELLA - BADICO;7972268
2025-11-19 01:58:34.480051;266;BAIRROCENTRO;70;LOGRADOURO;;AV SILVA PAES;7973340
